transaction_id,amount,hour_of_day,country_code,is_foreign,account_age_days,txns_last_1h,is_new_device,merchant_category,is_fraud
T1025212,192.44,9,au,0,1850,1,1,pharmacy,0
T1000270,31.55,21,Au,0,3024,2,1,apparel,0
T1010264,104.7,15,AU,0,2489,1,0,gaming,0
T1027908,20.28,7,AU,0,2772,0,1,utilities,0
T1001426,24.88,23,Au,0,837,0,0,travel,0
T1001398,5.82,13,IN,1,1343,0,1,dining,0
T1024087,10.86,4,Au,0,1067,0,0,gaming,0
T1025004,4.39,20,Au,0,1438,1,0,apparel,0
T1026264,53.02,19,AU,0,3552,3,0,utilities,0
T1029899,112.29,12,AU,0,2272,0,0,apparel,0
T1026505,82.83,13,AU,0,102,1,1,crypto,0
T1026081,20.07,5,au,0,1963,2,0,groceries,0
T1016201,7.7,0,au,0,3570,0,0,crypto,0
T1023299,8.83,20,de,1,125,0,1,travel,0
T1026097,36.84,11,NG,1,2325,0,0,electronics,0
T1003407,98.79,2,au,0,2786,0,0,crypto,0
T1016722,15.5,9,Ru,1,149,2,1,pharmacy,0
T1003631,147.29,11,AU,0,1322,2,1,electronics,0
T1023759,50.44,6,AU,0,1099,0,1,groceries,0
T1020241,68.1,10,Au,0,2131,0,0,electronics,0
T1020457,4.16,8,AU,0,1214,1,1,electronics,0
T1026793,95.23,16,Au,0,2055,1,0,dining,0
T1025401,4.52,23,ng,1,2605,0,0,apparel,0
T1017070,105.41,6,ru,1,729,3,0,dining,0
T1011711,30.27,9,AU,0,119,3,0,crypto,0
T1021269,3.56,18,Us,1,2621,0,0,travel,0
T1003406,13.27,22,AU,0,2731,3,0,apparel,0
T1002706,113.3,18,AU,0,1419,0,0,dining,0
T1025760,92.91,18,AU,0,849,0,0,utilities,0
T1000172,11.43,5,au,0,2184,0,0,travel,0
T1013118,27.7,11,Cn,1,1597,0,0,dining,0
T1015504,15.42,19,au,0,366,3,0,crypto,0
T1016332,36.25,18,AU,0,2797,0,0,travel,0
T1017553,115.33,12,AU,0,951,1,0,electronics,0
T1028843,102.18,5,au,0,1815,0,0,travel,0
T1029026,61.48,21,AU,0,1028,0,0,pharmacy,0
T1004586,22.92,16,BR,1,930,3,0,fuel,0
T1014772,193.66,14,us,1,1000,0,0,travel,0
T1006410,239.25,22,au,0,2110,0,0,crypto,0
T1021975,7.23,4,au,0,470,0,0,electronics,0
T1015691,226.02,3,AU,0,2414,1,0,pharmacy,0
T1008634,49.28,7,Au,0,3616,2,1,groceries,0
T1010414,8.61,12,AU,0,3210,0,1,travel,0
T1015006,14.34,1,NG,1,2837,2,0,apparel,0
T1010608,28.86,16,Au,0,1373,2,0,dining,0
T1004761,27.47,6,AU,0,1951,1,0,pharmacy,0
T1019949,44.07,21,AU,0,567,0,0,groceries,0
T1009087,17.02,5,au,0,327,3,0,gaming,0
T1007495,521.42,9,AU,0,2108,0,0,crypto,0
T1027817,7.34,15,US,1,287,1,1,fuel,0
T1025878,25.78,22,US,1,3520,1,0,travel,0
T1015444,46.64,22,AU,0,1447,8,0,pharmacy,0
T1010530,17.21,8,Au,0,1537,1,0,dining,0
T1010156,23.01,12,Au,0,2419,0,1,apparel,0
T1027375,29.16,13,AU,0,252,1,1,apparel,0
T1018712,20.06,0,au,0,133,1,0,dining,0
T1028788,26.43,17,Au,0,1328,0,1,dining,0
T1004992,15.29,10,Au,0,3272,1,0,travel,0
T1004481,72.04,9,Au,0,1471,1,0,gaming,0
T1005631,50.09,18,AU,0,880,3,1,,0
T1029645,20.74,16,au,0,138,2,1,apparel,0
T1014708,9.55,0,Au,0,2098,0,0,electronics,0
T1009704,12.31,13,AU,0,1811,1,0,fuel,0
T1029633,18.83,13,SG,1,1523,2,0,electronics,0
T1008219,30.7,17,Au,0,3349,0,0,dining,0
T1023402,38.21,23,au,0,1585,1,1,groceries,0
T1002106,27.45,23,RU,1,2611,1,0,travel,0
T1001312,11.12,11,AU,0,1762,0,0,gaming,0
T1018665,122.78,13,AU,0,181,0,0,dining,0
T1029177,100.8,13,Au,0,1512,0,0,electronics,0
T1003649,85.95,7,Au,0,3086,2,0,groceries,0
T1016160,83.15,11,au,0,3050,1,0,utilities,0
T1015123,62.61,4,Us,1,856,0,0,fuel,0
T1029185,91.78,22,Au,0,2580,0,0,dining,0
T1023523,10.53,0,au,0,2454,0,1,crypto,0
T1005920,27.62,2,AU,0,1110,1,0,crypto,0
T1025085,18.69,12,AU,0,1202,1,0,travel,0
T1013356,28.96,17,Au,0,3060,1,0,electronics,0
T1000454,17.83,15,au,0,2825,2,0,fuel,0
T1021884,15.54,6,AU,0,3198,3,0,pharmacy,0
T1019144,52.71,12,au,0,40,8,1,groceries,0
T1000127,41.85,20,AU,0,3331,0,0,apparel,0
T1009573,16.44,17,AU,0,563,0,0,,0
T1009608,24.41,23,AU,0,2830,0,0,,0
T1028107,13.6,21,AU,0,612,1,1,travel,0
T1005517,2.96,15,au,0,1711,0,0,fuel,0
T1005060,18.42,3,ng,1,451,0,0,groceries,0
T1010538,122.3,2,AU,0,2014,1,0,crypto,0
T1019257,23.76,3,AU,0,3263,0,0,fuel,0
T1022008,73.78,8,AU,0,2869,1,1,dining,0
T1013069,21.83,14,au,0,2742,2,0,,0
T1021961,10.16,22,AU,0,3284,0,0,electronics,0
T1010497,38.49,7,au,0,457,3,0,fuel,0
T1010140,10.36,13,AU,0,1258,0,0,pharmacy,0
T1004743,71.43,14,au,0,3040,0,0,crypto,0
T1023079,27.98,4,Au,0,1042,1,0,electronics,0
T1007592,25.61,12,au,0,2539,0,0,crypto,0
T1027123,21.49,22,Au,0,2574,0,1,utilities,0
T1026634,16.84,5,au,0,1861,2,0,crypto,0
T1007808,41.27,6,AU,0,2258,0,0,gaming,0
T1028772,75.74,16,AU,0,734,1,1,fuel,0
T1001855,64.95,11,au,0,3645,1,0,pharmacy,0
T1019510,46.85,3,AU,0,2626,8,0,fuel,0
T1002120,6.06,11,AU,0,1754,1,1,pharmacy,0
T1002357,17.66,17,AU,0,2581,0,0,utilities,0
T1005034,11.01,12,de,1,902,0,0,gaming,0
T1009649,21.6,16,AU,0,1390,0,0,dining,0
T1028940,25.38,17,cn,1,59,0,0,fuel,0
T1024658,153.97,8,AU,0,2863,2,1,apparel,0
T1024409,52.93,0,AU,0,475,2,0,gaming,0
T1024463,130.79,18,cn,1,713,0,1,travel,0
T1012753,47.09,12,Au,0,2389,1,0,groceries,0
T1024783,35.19,18,au,0,2259,0,1,crypto,0
T1017256,29.01,2,au,0,3254,0,1,dining,0
T1027055,151.81,3,AU,0,2050,8,0,fuel,0
T1013322,12.74,6,AU,0,1241,0,1,gaming,0
T1009684,9.68,22,GB,1,2528,1,0,crypto,0
T1009416,50.61,16,IN,1,1441,3,0,apparel,0
T1011231,15.85,5,au,0,577,0,0,travel,0
T1004011,9.26,10,Au,0,1999,0,0,travel,0
T1026177,7.08,8,Au,0,2301,0,0,apparel,0
T1011165,89.26,7,CN,1,758,2,0,gaming,0
T1008913,78.42,15,us,1,967,2,0,pharmacy,0
T1008478,48.58,20,NZ,1,2732,1,1,fuel,0
T1014132,149.12,14,au,0,1562,0,0,gaming,0
T1010912,23.04,10,AU,0,2589,1,0,crypto,0
T1027299,10.08,8,Sg,1,2635,0,0,dining,0
T1013857,10.82,2,DE,1,114,2,0,apparel,0
T1021468,42.82,0,au,0,1497,3,0,electronics,0
T1000955,80.26,0,NZ,1,1435,3,0,apparel,0
T1020393,13.21,19,Au,0,1323,0,0,travel,0
T1017431,166.74,5,au,0,2952,2,1,pharmacy,0
T1006178,89.46,8,SG,1,19,3,0,groceries,0
T1007676,25.51,0,Au,0,395,0,0,utilities,0
T1029814,54.19,16,Au,0,919,0,0,travel,0
T1010342,63.22,23,AU,0,3462,0,0,crypto,0
T1021394,3.32,9,Au,0,3547,1,0,travel,0
T1009413,14.25,11,Au,0,1222,2,0,electronics,0
T1021937,102.88,5,AU,0,2676,0,0,fuel,0
T1011265,29.44,9,AU,0,1718,2,0,groceries,0
T1019838,1.93,3,AU,0,2077,5,0,gaming,0
T1018454,30.13,14,au,0,456,8,0,gaming,0
T1015744,6.76,19,GB,1,579,1,0,travel,0
T1024793,21.87,8,AU,0,3283,0,0,gaming,0
T1025125,106.47,15,Au,0,2477,2,1,travel,0
T1020099,4.17,1,Au,0,2848,0,1,crypto,0
T1028991,5.97,22,Au,0,1481,1,0,dining,0
T1024211,29.68,7,Au,0,1487,1,0,pharmacy,0
T1002734,11.83,20,Au,0,1345,2,0,electronics,0
T1002748,76.42,19,AU,0,137,1,0,gaming,0
T1003691,78.7,6,AU,0,381,2,0,dining,0
T1004188,21.93,18,au,0,2698,0,1,utilities,0
T1000785,9.68,5,AU,0,7,0,0,crypto,0
T1023393,81.28,23,Au,0,3502,0,0,utilities,0
T1021012,34.29,23,AU,0,3625,0,0,fuel,0
T1004003,79.86,0,AU,0,1223,0,1,crypto,0
T1009017,17.22,3,AU,0,1778,1,0,dining,0
T1014028,62.28,6,AU,0,1669,3,0,fuel,0
T1020695,60.2,23,AU,0,2752,0,0,utilities,0
T1001582,40.24,14,Au,0,2994,2,0,pharmacy,0
T1014285,66.5,12,AU,0,1712,1,0,electronics,0
T1017354,25.15,20,AU,0,3308,0,1,travel,0
T1019577,3.01,19,AU,0,874,8,0,gaming,0
T1006648,16.23,20,AU,0,2926,8,1,fuel,0
T1000549,65.95,23,au,0,1329,0,0,apparel,0
T1003374,9.65,12,au,0,2685,0,1,groceries,0
T1027791,43.66,5,Au,0,3483,0,0,apparel,0
T1025484,126.52,1,us,1,888,8,0,electronics,1
T1006621,10.03,16,AU,0,2758,0,1,apparel,0
T1023712,36.92,1,Cn,1,1869,1,1,gaming,0
T1008954,139.79,7,AU,0,3086,1,0,crypto,0
T1002098,13.53,20,AU,0,562,0,0,apparel,0
T1021778,123.35,15,Au,0,3156,0,0,electronics,0
T1012564,27.67,5,In,1,1762,2,0,apparel,0
T1018410,56.64,21,Au,0,2490,0,0,apparel,0
T1009517,6.41,4,NZ,1,1476,0,0,travel,0
T1015570,8.39,4,au,0,1127,0,0,electronics,0
T1001953,6.87,23,Au,0,3316,2,0,gaming,0
T1013498,36.39,0,AU,0,2016,8,0,gaming,0
T1008951,14.96,12,Au,0,1803,2,1,crypto,0
T1025526,59.73,8,au,0,2318,2,1,electronics,0
T1023585,6.72,10,AU,0,2000,0,0,groceries,0
T1011330,22.48,12,NG,1,2472,12,0,pharmacy,0
T1026741,29.51,12,AU,0,1542,0,1,crypto,0
T1017438,26.01,23,au,0,1037,1,1,dining,0
T1011053,41.42,15,au,0,3365,0,0,gaming,0
T1029023,21.39,16,au,0,691,0,1,crypto,0
T1004083,29.15,18,AU,0,1285,0,0,,0
T1023857,80.22,5,au,0,1703,2,0,dining,0
T1019239,5.79,18,AU,0,2672,1,0,electronics,0
T1011716,21.4,18,AU,0,1708,1,0,gaming,0
T1000231,259.7,14,AU,0,1230,0,0,groceries,0
T1018384,25.08,6,au,0,609,1,0,apparel,0
T1017501,531.93,23,AU,0,1181,3,1,utilities,0
T1005940,106.06,14,Au,0,934,1,0,pharmacy,0
T1000605,67.51,3,br,1,2847,1,1,dining,0
T1017770,24.13,2,AU,0,582,1,0,dining,0
T1021708,21.83,14,au,0,238,2,0,electronics,0
T1021580,17.14,22,Au,0,3295,0,1,electronics,0
T1023724,27.4,15,au,0,353,2,0,utilities,0
T1020579,30.13,21,AU,0,63,0,1,apparel,0
T1008181,15.83,10,AU,0,1307,0,0,pharmacy,0
T1011224,19.2,12,au,0,1823,5,1,fuel,0
T1019026,21.62,14,de,1,349,1,0,,0
T1008557,36.34,14,AU,0,1716,0,0,pharmacy,0
T1014729,162.04,10,Au,0,3139,0,0,groceries,0
T1024569,45.61,21,AU,0,1728,1,0,pharmacy,0
T1013025,90.9,18,AU,0,393,3,0,pharmacy,0
T1014668,10.76,8,AU,0,1272,0,0,fuel,0
T1003361,140.07,20,AU,0,3072,1,0,fuel,0
T1019477,3.34,16,AU,0,2710,0,0,fuel,0
T1009183,7.46,7,CN,1,2505,2,0,,0
T1017794,36.93,21,NZ,1,519,2,0,,0
T1006235,39.47,13,Cn,1,1573,0,0,,0
T1028275,8.26,8,AU,0,523,0,0,utilities,0
T1017031,28.45,6,AU,0,2842,1,0,pharmacy,0
T1017874,5.94,7,AU,0,1308,0,1,groceries,0
T1017906,7.25,16,AU,0,1167,5,0,gaming,0
T1026036,8.82,20,Au,0,2024,0,1,utilities,0
T1020980,39.95,13,au,0,808,1,0,gaming,0
T1020468,48.03,22,Au,0,2956,2,0,electronics,0
T1001045,4.51,10,Au,0,966,0,0,apparel,0
T1012835,50.3,5,AU,0,3234,5,1,gaming,0
T1015507,16.82,7,Au,0,3114,0,1,pharmacy,0
T1023818,24.5,13,au,0,2441,1,0,gaming,0
T1025280,28.16,12,AU,0,50,3,0,travel,0
T1011730,49.98,6,AU,0,2341,2,0,dining,0
T1021885,69.39,7,AU,0,2855,0,0,fuel,0
T1017386,270.24,19,AU,0,502,1,0,crypto,0
T1010476,16.78,23,AU,0,1675,1,0,utilities,0
T1019478,30.53,8,AU,0,2629,1,0,crypto,0
T1009299,50.48,8,AU,0,2815,5,1,,0
T1002026,34.65,1,Au,0,2662,3,0,groceries,0
T1028343,9.42,21,AU,0,3487,8,0,travel,0
T1015296,44.64,5,AU,0,912,1,0,fuel,0
T1018387,63.57,0,AU,0,506,0,0,dining,0
T1018428,131.77,6,US,1,2056,0,0,dining,0
T1007229,33.61,14,AU,0,3362,2,0,utilities,0
T1026913,1.51,11,Sg,1,1525,1,0,crypto,0
T1019893,21.87,20,AU,0,2823,2,1,electronics,0
T1022104,33.71,5,Au,0,3413,1,1,crypto,0
T1006815,3.35,3,au,0,952,1,0,apparel,0
T1012802,5.7,16,Au,0,2662,0,1,crypto,0
T1001963,43.49,12,AU,0,1650,8,0,dining,0
T1010445,22.0,19,AU,0,552,0,0,electronics,0
T1010767,75.66,20,au,0,90,0,1,electronics,0
T1005393,8.68,23,AU,0,23,2,0,electronics,0
T1012030,13.47,17,AU,0,1292,0,0,travel,0
T1011889,48.38,13,au,0,1329,2,0,groceries,0
T1013044,190.69,19,au,0,3320,3,0,electronics,0
T1007824,36.9,3,Au,0,1332,2,0,groceries,0
T1020932,7.86,3,AU,0,3629,2,1,gaming,0
T1008024,14.56,17,Au,0,509,2,0,apparel,0
T1015768,77.4,21,nz,1,2296,0,0,crypto,0
T1011279,262.9,5,AU,0,3495,0,0,utilities,0
T1006033,10.53,11,Au,0,941,2,0,,0
T1015636,27.19,3,au,0,3308,2,0,electronics,0
T1005616,202.35,12,AU,0,1017,2,0,utilities,0
T1023739,79.18,14,AU,0,2981,0,0,pharmacy,0
T1016680,10.86,7,CN,1,73,0,0,fuel,0
T1024080,28.85,0,au,0,681,3,0,dining,0
T1024319,42.49,19,Au,0,3622,3,0,pharmacy,0
T1004435,7.06,13,Au,0,3600,0,1,gaming,0
T1004863,17.91,17,au,0,1472,0,0,electronics,0
T1017693,10.19,1,In,1,1082,1,0,electronics,0
T1027085,6.3,19,au,0,2828,0,0,travel,0
T1026750,39.36,20,au,0,3207,3,0,apparel,0
T1012420,40.91,11,au,0,2707,1,0,fuel,0
T1014796,32.61,4,AU,0,616,3,0,crypto,0
T1007958,7.59,6,DE,1,1891,0,0,gaming,0
T1018558,21.28,7,au,0,3245,0,0,fuel,0
T1000078,31.5,12,Au,0,2456,1,0,fuel,0
T1015558,3.65,23,AU,0,586,8,0,gaming,0
T1010051,54.94,18,Gb,1,3089,1,1,gaming,0
T1011890,19.57,22,au,0,3425,0,0,electronics,0
T1015649,72.89,5,AU,0,1300,0,0,utilities,0
T1015980,21.24,6,au,0,444,0,1,utilities,0
T1007936,71.43,11,AU,0,965,5,0,pharmacy,0
T1016032,27.5,8,au,0,2851,1,0,crypto,0
T1014162,138.82,4,AU,0,49,5,0,crypto,0
T1018790,6.14,5,au,0,3269,1,0,travel,0
T1001484,68.74,0,gb,1,1537,1,0,travel,0
T1007639,156.0,18,AU,0,2121,1,0,crypto,0
T1010159,49.98,7,AU,0,2473,0,0,dining,0
T1001289,72.14,3,au,0,1077,1,0,electronics,0
T1017510,14.6,8,au,0,2738,1,1,groceries,0
T1005584,26.37,13,AU,0,1155,5,0,electronics,0
T1025887,66.19,16,AU,0,1622,1,0,fuel,0
T1011108,11.74,19,Au,0,3037,2,1,electronics,0
T1009800,5.42,22,in,1,1522,0,1,utilities,0
T1009801,55.94,1,au,0,1039,1,0,travel,0
T1021972,128.02,0,AU,0,2593,1,0,fuel,0
T1001093,7.4,16,AU,0,323,0,0,,0
T1012678,7.05,5,AU,0,3609,0,0,utilities,0
T1017231,10.72,23,AU,0,287,2,0,dining,0
T1005783,57.08,15,au,0,363,0,0,gaming,0
T1018911,185.81,17,au,0,69,2,0,electronics,0
T1014042,49.62,13,au,0,494,0,0,gaming,0
T1024394,9.23,13,AU,0,3516,1,0,travel,0
T1011673,44.95,17,AU,0,31,0,0,groceries,0
T1022682,71.74,13,AU,0,2460,0,1,dining,0
T1014843,16.3,18,AU,0,2670,0,1,electronics,0
T1027586,408.53,1,AU,0,37,0,0,travel,0
T1015239,27.08,18,au,0,3284,1,0,gaming,0
T1026336,17.28,11,au,0,1166,0,0,gaming,0
T1001388,199.31,9,AU,0,2833,1,1,dining,0
T1004752,39.59,8,AU,0,2234,1,0,apparel,0
T1003572,46.13,7,Au,0,126,2,1,electronics,0
T1012951,12.31,14,AU,0,586,1,0,electronics,0
T1013369,20.02,6,au,0,2227,1,1,utilities,0
T1016418,92.47,10,GB,1,3130,0,0,dining,0
T1007272,47.1,2,Au,0,3068,12,0,fuel,1
T1017267,14.45,14,DE,1,809,8,1,dining,0
T1012894,265.98,7,AU,0,2082,5,1,pharmacy,0
T1017310,14.13,5,au,0,2835,0,0,electronics,0
T1028306,7.5,15,Au,0,2085,1,0,crypto,0
T1007774,160.84,8,AU,0,293,2,0,dining,0
T1007047,3.45,5,Ru,1,2256,1,0,fuel,0
T1014185,13.18,9,AU,0,920,0,0,dining,0
T1004550,34.83,16,AU,0,742,3,0,apparel,0
T1019957,16.68,14,Au,0,3085,0,0,groceries,0
T1026507,13.2,20,Au,0,1583,0,0,crypto,0
T1024209,25.27,12,in,1,2901,2,0,dining,0
T1021607,12.18,13,AU,0,3255,1,0,travel,0
T1021026,129.78,17,AU,0,2017,1,1,fuel,0
T1011312,56.85,4,AU,0,1832,0,0,utilities,0
T1024882,84.53,21,au,0,2607,1,0,utilities,0
T1004284,52.38,21,Au,0,1771,0,0,,0
T1003963,176.33,21,AU,0,3037,0,1,travel,0
T1007596,29.25,21,AU,0,3429,1,0,apparel,0
T1028842,4.49,18,AU,0,448,0,0,travel,0
T1007146,69.35,4,RU,1,1368,1,0,fuel,0
T1018549,5.1,9,au,0,1373,0,0,gaming,0
T1010887,26.65,23,au,0,916,1,0,electronics,0
T1008000,29.1,0,Au,0,2208,2,0,apparel,0
T1004564,63.85,10,Nz,1,2881,3,0,apparel,0
T1023850,6.58,19,AU,0,2522,2,0,groceries,0
T1016787,180.72,5,Au,0,702,0,0,dining,0
T1002712,14.38,21,nz,1,2008,1,0,electronics,0
T1018979,83.99,1,AU,0,2494,5,0,groceries,1
T1002914,74.92,12,AU,0,1890,0,0,dining,0
T1022697,34.81,15,AU,0,3634,0,0,crypto,0
T1029045,16.82,11,au,0,1991,1,0,fuel,0
T1016885,39.05,1,AU,0,711,0,1,pharmacy,0
T1025916,4.1,23,Au,0,1459,2,0,utilities,0
T1024651,34.92,14,IN,1,1235,0,0,fuel,0
T1026060,8.69,8,AU,0,744,5,0,fuel,0
T1027251,36.54,4,au,0,831,1,0,dining,0
T1021998,415.81,8,AU,0,1272,2,0,dining,0
T1023010,34.75,18,SG,1,2691,2,0,dining,0
T1004978,28.93,10,AU,0,1929,1,0,apparel,0
T1016975,41.85,6,AU,0,3034,12,1,dining,0
T1008148,47.8,1,AU,0,1343,2,0,pharmacy,0
T1022057,4.71,2,AU,0,2251,1,0,crypto,0
T1023328,2.65,23,AU,0,1627,1,0,apparel,0
T1017315,68.78,4,Au,0,3491,1,0,dining,0
T1006622,57.2,12,AU,0,2271,3,0,fuel,0
T1010460,149.79,16,au,0,491,0,0,crypto,0
T1002961,275.27,19,nz,1,3598,1,0,electronics,0
T1012536,205.65,9,AU,0,33,1,0,groceries,0
T1003498,18.59,21,au,0,1974,1,0,electronics,0
T1022835,23.8,8,AU,0,1294,1,0,travel,0
T1024251,227.05,14,AU,0,722,1,0,gaming,0
T1013530,10.68,14,au,0,1234,0,1,,0
T1026435,26.14,23,SG,1,1186,0,1,fuel,0
T1009015,91.43,5,Au,0,436,0,0,apparel,0
T1001590,18.44,9,au,0,3625,1,0,travel,0
T1010056,15.31,10,Nz,1,191,0,0,pharmacy,0
T1011597,62.3,3,AU,0,3324,1,1,travel,0
T1029628,73.3,2,gb,1,195,1,0,gaming,0
T1010275,18.15,9,AU,0,2381,0,1,dining,0
T1022378,15.16,12,AU,0,141,1,0,gaming,0
T1010078,66.12,6,Au,0,1859,1,0,pharmacy,0
T1015178,51.2,3,cn,1,1005,1,0,crypto,0
T1021315,171.55,12,IN,1,2454,8,1,crypto,0
T1007751,36.46,23,AU,0,2770,1,0,groceries,0
T1012754,277.74,18,AU,0,2323,0,0,,0
T1028158,3.0,3,RU,1,2152,1,0,gaming,0
T1025520,3.9,20,AU,0,2688,0,0,groceries,0
T1007160,28.1,8,nz,1,461,3,0,utilities,0
T1009177,94.49,23,AU,0,2540,5,0,utilities,0
T1027797,17.46,6,AU,0,343,8,0,utilities,0
T1002918,177.29,19,au,0,2456,0,1,crypto,0
T1022029,3.24,15,au,0,1447,3,0,dining,0
T1023734,19.46,8,Au,0,3053,3,1,fuel,0
T1011785,2676.99,9,AU,0,2120,0,0,fuel,0
T1024148,13.77,14,NG,1,1922,5,1,groceries,1
T1017370,36.2,4,Au,0,3250,0,1,fuel,0
T1008514,7.69,8,AU,0,1193,0,0,fuel,0
T1022348,15.13,22,Au,0,1618,0,0,electronics,0
T1000448,61.47,13,au,0,3139,1,0,utilities,0
T1011945,5.18,16,AU,0,892,2,0,crypto,0
T1017651,17.62,10,Au,0,2636,0,0,travel,0
T1020961,45.7,9,au,0,2334,3,0,fuel,0
T1011446,339.27,12,AU,0,2264,0,0,groceries,0
T1028847,54.7,16,au,0,1161,0,0,travel,0
T1013005,35.65,7,AU,0,122,2,0,pharmacy,0
T1029350,75.15,5,Au,0,549,2,0,groceries,0
T1016306,16.33,20,AU,0,1241,0,0,electronics,0
T1011239,54.4,7,AU,0,576,2,0,electronics,0
T1025676,24.32,17,au,0,680,2,0,fuel,0
T1024086,41.26,5,AU,0,1386,1,1,groceries,0
T1007519,1.63,3,AU,0,3555,2,0,groceries,0
T1013410,34.71,15,AU,0,1335,0,0,fuel,0
T1026172,8.26,5,Au,0,39,0,0,groceries,0
T1015063,16.15,19,Au,0,1892,0,0,groceries,0
T1023852,5.66,1,NG,1,1652,0,0,dining,0
T1002571,147.81,6,Au,0,1578,1,1,apparel,0
T1028113,38.65,16,AU,0,3228,0,0,gaming,0
T1019769,100.32,5,AU,0,712,1,0,,0
T1022083,16.02,4,AU,0,2923,2,0,utilities,0
T1027437,18.58,5,AU,0,2084,2,0,dining,0
T1017598,35.02,0,AU,0,1260,0,0,apparel,0
T1005213,20.18,19,AU,0,1299,1,0,apparel,0
T1004590,56.61,8,Au,0,912,2,0,fuel,0
T1003079,90.21,22,AU,0,2525,1,1,fuel,0
T1006340,33.81,14,AU,0,296,1,0,fuel,0
T1009811,21.35,11,au,0,377,0,0,utilities,0
T1000537,86.92,8,AU,0,2836,3,0,gaming,0
T1007240,36.79,18,au,0,64,2,1,groceries,0
T1015425,17.94,20,AU,0,2287,1,1,,0
T1026446,683.51,9,AU,0,1670,0,0,utilities,0
T1020312,33.48,11,AU,0,2981,5,0,crypto,0
T1018345,15.97,7,AU,0,333,0,0,pharmacy,0
T1024060,8.52,8,au,0,962,1,1,utilities,0
T1026464,119.46,12,NZ,1,33,1,0,apparel,0
T1000908,151.68,16,AU,0,3603,1,0,,0
T1018331,115.13,1,au,0,241,1,0,gaming,0
T1005045,68.97,22,BR,1,1279,0,0,groceries,0
T1001617,4.54,15,AU,0,1762,0,0,crypto,0
T1022620,76.49,2,NG,1,3188,3,0,electronics,0
T1011339,81.27,0,au,0,2332,0,1,dining,0
T1029708,34.78,11,AU,0,64,1,0,fuel,0
T1029249,12.42,22,AU,0,1132,0,1,travel,0
T1014144,10.85,7,Au,0,2715,0,0,travel,0
T1024866,8.23,21,AU,0,3138,1,0,crypto,0
T1028088,25.94,14,AU,0,3523,2,0,electronics,0
T1013789,52.91,14,Au,0,1077,5,0,crypto,0
T1000927,41.69,10,AU,0,204,2,0,travel,0
T1026383,43.24,21,ru,1,3352,2,0,apparel,0
T1007810,63.19,16,Sg,1,768,0,0,apparel,0
T1008397,29.05,0,AU,0,1380,3,0,crypto,0
T1000973,21.8,12,US,1,3490,2,0,fuel,0
T1022989,17.4,12,AU,0,1614,1,0,apparel,0
T1023954,17.78,8,AU,0,2259,1,0,gaming,0
T1004679,97.53,14,Au,0,2333,0,0,dining,0
T1006619,20.54,3,au,0,2164,1,0,travel,0
T1026356,132.44,16,AU,0,1050,5,0,crypto,0
T1013903,13.18,16,AU,0,3156,0,0,utilities,0
T1001260,89.95,14,Au,0,582,2,0,groceries,0
T1015122,6.95,0,Au,0,637,1,0,groceries,0
T1014045,115.78,23,AU,0,3139,2,0,pharmacy,0
T1020354,88.47,7,AU,0,3531,0,0,fuel,0
T1029612,53.6,19,AU,0,3236,0,0,utilities,0
T1006806,3.52,3,Au,0,1063,5,0,fuel,0
T1026637,22.04,16,au,0,3491,0,0,electronics,0
T1001351,30.06,0,AU,0,3175,1,1,pharmacy,0
T1020859,9.89,1,AU,0,573,2,0,dining,0
T1011292,37.34,4,GB,1,3539,1,0,dining,0
T1022889,6.11,23,au,0,1487,2,0,groceries,0
T1018135,19.77,7,AU,0,502,0,0,travel,0
T1009415,55.31,18,AU,0,3312,0,0,crypto,0
T1014466,25.61,20,DE,1,1753,2,1,dining,0
T1000368,12.57,2,NZ,1,3254,0,1,electronics,0
T1013345,50.2,6,in,1,2946,5,1,travel,0
T1014927,61.2,17,SG,1,2168,5,0,dining,0
T1010315,103.98,15,AU,0,3443,3,0,travel,0
T1011714,37.53,2,AU,0,214,0,0,pharmacy,0
T1013227,32.51,13,AU,0,3363,0,0,gaming,0
T1002335,38.02,2,nz,1,2763,1,0,gaming,0
T1020156,4.58,19,AU,0,842,2,0,pharmacy,0
T1003820,21.47,15,RU,1,2914,3,0,groceries,0
T1002278,24.37,11,AU,0,294,3,0,apparel,0
T1014996,48.86,2,NZ,1,203,0,0,,0
T1003335,26.51,3,AU,0,2242,3,1,gaming,0
T1020149,31.6,1,BR,1,1996,0,0,utilities,0
T1013476,14.12,21,RU,1,3066,0,0,gaming,0
T1001399,30.5,3,AU,0,3146,0,0,dining,0
T1003044,11.43,5,Au,0,3602,2,1,apparel,0
T1025743,33.04,20,Au,0,2896,2,0,crypto,0
T1011636,59.0,10,AU,0,2416,8,0,groceries,0
T1003277,51.17,2,AU,0,654,0,0,apparel,0
T1006871,4.88,13,SG,1,3472,2,0,dining,0
T1006282,18.26,11,AU,0,1758,5,0,utilities,0
T1010954,14.84,9,Au,0,1720,3,0,pharmacy,0
T1014890,11.96,18,SG,1,369,0,0,gaming,0
T1007438,40.66,4,AU,0,3119,0,0,crypto,0
T1028748,7.14,6,AU,0,2148,1,0,fuel,0
T1019509,9.03,21,au,0,103,2,0,fuel,0
T1003285,16.11,9,Au,0,1939,0,0,pharmacy,0
T1019484,29.22,4,AU,0,3435,0,0,dining,0
